id,lemma,pos,senseKey,sourceCefr,cefrBandCandidate,primaryStageCandidate,levelBasis,primaryTopic,vocabularyLane,variants,sourceTopics,status,reviewStatus,reviewNeeds
pv_ugly_adjective,ugly,adjective,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_umbrella_noun,umbrella,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,home_objects,general_english,,Objects and rooms | Shopping,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_uncertain_adjective,uncertain,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_uncle_noun,uncle,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,family_friends,general_english,,Family life | Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_under_preposition,under,preposition,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_underline_noun,underline,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_understand_verb,understand,verb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_underwater_adjective,underwater,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_uneasy_adjective,uneasy,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unfair_adjective,unfair,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unhappy_adjective,unhappy,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unhealthy_adjective,unhealthy,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_uniform_adjective,uniform,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unknown_adjective,unknown,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unlike_adjective,unlike,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unpleasant_adjective,unpleasant,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_until_preposition,until,preposition,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_unusual_adjective,unusual,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_up_adverb,up,adverb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_up_preposition,up,preposition,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_upload_verb,upload,verb,unspecified,A2,A2,A2_1,primary_curriculum_decision,digital_media,digital_literacy,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_upon_preposition,upon,preposition,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_upset_adjective,upset,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_upstairs_adverb,upstairs,adverb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_us_pronoun,us,pronoun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_use_verb,use,verb,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_used_adjective,used,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_useful_adjective,useful,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_usual_adjective,usual,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_usually_adverb,usually,adverb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_vacation_noun,vacation,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,holidays_celebrations,general_english,,"Holidays | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_vase_noun,vase,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,home_objects,general_english,,Objects and rooms | Shopping,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_vegetable_noun,vegetable,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,food_drink,general_english,,Food and drink | Food and drink,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_verb_noun,verb,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,school_learning,general_english,,Education | Language,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_very_adverb,very,adverb,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_video_noun,video,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,home_objects,general_english,,"Objects and rooms | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_village_noun,village,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,world_places,general_english,,Nationalities and countries | Places,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_visit_noun,visit,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_visit_verb,visit,verb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_visitor_noun,visitor,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,people_identity,general_english,,Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_volleyball_noun,volleyball,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Leisure activities | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_vote_noun,vote,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,global_citizenship,global_studies,,"News, lifestyles and current affairs",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wait_verb,wait,verb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_waiter_noun,waiter,noun,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,jobs_community,general_english,,Work and Jobs | Food and drink,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_waitress_noun,waitress,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,jobs_community,general_english,,Work and Jobs | Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wake_noun,wake,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_walk_noun,walk,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_walk_verb,walk,verb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wall_noun,wall,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,home_objects,general_english,,"Objects and rooms | House and home, environment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wallet_noun,wallet,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,shopping_money,general_english,,Shopping | Shopping,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wander_verb,wander,verb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_want_verb,want,verb,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_warm_adjective,warm,adjective,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_was_verb,was,verb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wash_noun,wash,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,daily_routines,general_english,,Daily life,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wash_verb,wash,verb,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_watch_noun,watch,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,home_objects,general_english,,"Objects and rooms | House and home, environment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_watch_verb,watch,verb,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_water_noun,water,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,food_drink,general_english,,Food and drink,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_way_noun,way,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,travel_transport,general_english,,Travel,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_we_pronoun,we,pronoun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_weak_adjective,weak,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wealth_noun,wealth,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,personal_information,general_english,,Personal information,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wear_verb,wear,verb,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_weather_noun,weather,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,weather_seasons,general_english,,Weather,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_web_noun,web,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,digital_media,digital_literacy,,"Media | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_website_noun,website,noun,unspecified,A1,A1,A1_2,primary_curriculum_decision,digital_media,digital_literacy,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wedding_noun,wedding,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,family_friends,general_english,,Family life | Daily life,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wednesday_noun,Wednesday,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_week_noun,week,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_weekend_noun,weekend,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_weekly_adjective,weekly,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_weekly_adverb,weekly,adverb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_weigh_verb,weigh,verb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_welcome_interjection,welcome,interjection,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_welcome_verb,welcome,verb,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_well_adjective,well,adjective,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_well_adverb,well,adverb,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_well_known_adjective,well-known,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_were_verb,were,verb,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_west_adjective,west,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_west_adverb,west,adverb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_what_determiner,what,determiner,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_what_pronoun,what,pronoun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_whatever_determiner,whatever,determiner,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wheel_noun,wheel,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,travel_transport,general_english,,Travel,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wheelchair_noun,wheelchair,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,town_services,general_english,,"Things in the town, shops and shopping | Travel",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_when_adverb,when,adverb,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_when_conjunction,when,conjunction,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_where_adverb,where,adverb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_where_conjunction,where,conjunction,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_which_determiner,which,determiner,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_which_pronoun,which,pronoun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_while_conjunction,while,conjunction,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_white_adjective,white,adjective,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_white_noun,white,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,colors_shapes,general_english,,Colours,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_who_pronoun,who,pronoun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_whom_pronoun,whom,pronoun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_whose_determiner,whose,determiner,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_whose_pronoun,whose,pronoun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_why_adverb,why,adverb,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wide_adjective,wide,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_wide_adverb,wide,adverb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_widely_adverb,widely,adverb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
